TIME,OPEN,CLOSE,HIGH,LOW,VOLUME
1679263800,1982.94,1983.05,1981.055,1981.91,899
1679263860,1981.91,1982.11,1980.465,1980.64,756
1679263920,1980.67,1983.31,1979.88,1983.22,996
1679263980,1983.22,1984.26,1983.048,1983.79,957
1679264040,1983.695,1986.02,1983.26,1985.79,1033
1679264100,1985.9,1985.99,1984.774,1985.244,693
1679264160,1985.48,1985.81,1984.948,1985.38,427
1679264220,1985.43,1985.86,1984.765,1985.86,569
1679264280,1985.548,1987.59,1985.548,1987.01,697
1679264340,1987.05,1988.18,1986.33,1987.42,756
1679264400,1987.37,1987.86,1986.675,1987.42,760
1679264460,1987.42,1987.42,1986.248,1986.348,612
1679264520,1986.48,1986.48,1985.655,1985.755,618
1679264580,1985.94,1986.11,1985.148,1985.96,609
1679264640,1986.02,1986.15,1985.595,1986.12,467
1679264700,1985.864,1986.07,1985.214,1985.545,408
1679264760,1985.46,1985.79,1984.684,1984.82,795
1679264820,1984.83,1984.87,1983.395,1984.17,755
1679264880,1984.16,1984.2,1982.615,1982.91,466
1679264940,1982.89,1983.57,1982.365,1983.57,550
1679265000,1983.415,1983.57,1981.795,1982.49,851
1679265060,1982.45,1982.67,1980.145,1980.56,904
1679265120,1980.43,1980.68,1978.335,1978.95,1167
1679265180,1978.805,1980.12,1977.445,1979.39,1117
1679265240,1979.28,1980.43,1978.405,1979.63,898
1679265300,1979.72,1979.82,1978.675,1979.17,631
1679265360,1979.05,1979.23,1977.615,1978.46,772
1679265420,1978.44,1978.63,1975.048,1976.545,1433
1679265480,1976.4,1977.48,1976.31,1977.36,842
1679265540,1977.27,1977.79,1976.744,1976.8,578
1679265600,1976.8,1976.86,1975.36,1975.67,799
